passenger_id,driver_id,weight
P70,D54,0.35248467516201965
P70,D46,0.3778045463269669
P70,D22,0.46573090547776985
P70,D69,0.4841817956000337
P70,D77,0.30746225162906177
P70,D6,0.32905770233471854
P70,D88,0.40182165822803245
P70,D9,0.4565231945439433
P70,D48,0.5868533761011694
P70,D4,0.5790421550629288
P70,D1,0.3929513596423434
P70,D27,0.5316739211572085
P70,D10,0.4054445536874348
P70,D73,0.42457305676730506
P71,D73,0.21401132605244177
P71,D55,0.866252337671656
P71,D82,0.7723706017205725
P71,D22,0.20634309945332896
P71,D12,0.295103261532186
P71,D39,0.5880192849506898
P71,D17,0.5025352336489057
P71,D83,0.3456511730562325
P71,D38,0.6618847849248578
P71,D54,0.3902717595895081
P71,D30,0.6155467480332072
P71,D43,0.5144964775747719
P71,D88,0.6701635048963581
P71,D2,0.45523092622845773
P71,D59,0.554097232064031
P71,D49,0.2037263678340273
P71,D27,0.35425733113819724
P71,D47,0.41676997138627525
P71,D25,0.6916679964852291
P71,D57,0.6607340808666655
P71,D33,0.7358464028039728
P71,D80,0.6367095656267815
P71,D40,0.10312726928948823
P71,D46,0.33485662159460156
P71,D62,0.10806440301504511
P71,D74,0.9813662375202763
P71,D1,0.3906317711915651
P71,D87,0.35422051709109165
P71,D23,0.5540755377822613
P71,D81,0.6308119832173339
P71,D5,0.3065142298178296
P71,D20,0.4914134157455025
P71,D45,0.6096607788587558
P71,D50,0.6608923738855086
P71,D51,0.4572262110990868
P71,D75,0.24065047904092435
P71,D10,0.5928512685569106
P71,D72,0.6054612708836841
P71,D9,0.6353461465433894
P71,D4,0.3337750829195767
P72,D18,0.4600337168492625
P72,D11,0.33021263719355987
P72,D83,0.3219632676339838
P72,D45,0.2687581598919827
P72,D16,0.22130211014786116
P72,D38,0.19289291279799015
P72,D32,0.2509116817466249
P72,D89,0.20041414207510716
P72,D73,0.14190204598050465
P72,D6,0.4040323954117643
P72,D65,0.2674112273401153
P72,D22,0.2867384652154957
P72,D86,0.5562285062767403
P72,D71,0.4284521988447795
P72,D51,0.5969779008640476
P72,D25,0.1382023354189033
P72,D12,0.2230945136570871
P72,D49,0.22012499407855207
P72,D26,0.5044990488161272
P72,D24,0.30524671712432
P72,D15,0.2932013637460436
P72,D47,0.14285033345031473
P72,D62,0.13535414363108283
P72,D42,0.20849016374124296
P72,D80,0.29457915246710975
P72,D70,0.23640568610802565
P72,D63,0.20802057475957964
P72,D58,0.24206325545219015
P72,D35,0.258545073929507
P72,D46,0.22943079614429007
P72,D44,0.1864493509021785
P72,D81,0.47849485227691674
P72,D8,0.2943461161028927
P72,D66,0.5007170387878799
P72,D64,0.4736506212705476
P72,D20,0.558201332616899
P72,D9,0.4377113655207705
P72,D75,0.2578407139436695
P72,D78,0.4453797740065865
P72,D5,0.5491015043209638
P73,D13,0.4025546914826562
P73,D21,0.4395454914446124
P73,D36,0.5992808965476041
P73,D22,0.541911919804946
P73,D41,0.5115446472217758
P73,D79,0.5322480837159346
P73,D82,0.5815877056272731
P73,D5,0.5979826497595155
P73,D83,0.47063224335367493
P73,D19,0.5521047608195705
P73,D69,0.5045167272401294
P73,D51,0.4622745098033943
P73,D8,0.4154974610435722
P73,D16,0.5445943076452884
P73,D64,0.5004534748954107
P73,D37,0.477807242693858
P73,D34,0.46781386364413463
P73,D20,0.576853814679866
P73,D9,0.4283525232897425
P73,D24,0.4075494707560246
P73,D68,0.44498327677921445
P73,D18,0.4156651562746161
P73,D58,0.5241189882833122
P73,D4,0.47334243152447236
P73,D10,0.4339725949895561
P73,D74,0.4718987400241603
P73,D56,0.510083957770128
P73,D86,0.586074244364587
P73,D76,0.5923483956391045
P73,D72,0.4726463544893473
P73,D27,0.5464530287054901
P73,D39,0.4214772411230701
P73,D23,0.4025857646011822
P73,D33,0.4036703147157684
P73,D61,0.4227944038415186
P73,D53,0.4355255177768233
P73,D0,0.45829730059595475
P73,D88,0.5570669605967775
P73,D85,0.4502789992700505
P73,D60,0.48431441809423664
P74,D25,0.4600708141625564
P74,D59,0.533772957179111
P74,D6,0.5244444128710298
P74,D73,0.5478124543407804
P74,D5,0.47497233941658845
P74,D89,0.4046825810288783
P74,D46,0.566680917708053
P74,D41,0.5612911797379148
P74,D2,0.4401534734804701
P74,D11,0.5555611142585061
P74,D29,0.451025054876432
P74,D74,0.5981736340249831
P74,D61,0.5093587095042759
P74,D19,0.4161310340827217
P74,D83,0.45439666315162475
P74,D62,0.4784427477355457
P74,D24,0.5667768375195472
P74,D75,0.461108593153698
P74,D48,0.41649450292344126
P74,D88,0.4058614970531683
P74,D45,0.47288602683118214
P74,D32,0.5909967948310095
P74,D79,0.5506121090980491
P74,D85,0.4429084654023218
P74,D87,0.43547480269470723
P74,D51,0.46221075868976225
P74,D10,0.5369113204612502
P74,D33,0.45391418460077676
P74,D76,0.4092742358598546
P74,D57,0.43979085208871854
P74,D63,0.5629582073682797
P74,D12,0.5071056845312847
P74,D15,0.4011529018154564
P74,D49,0.411222863869675
P74,D17,0.43544376097233717
P74,D26,0.45222229133630687
P74,D84,0.5386094125861666
P74,D77,0.5264945638981202
P74,D66,0.4586952475437977
P74,D50,0.5304744452805491
P75,D25,0.7002904219519019
P75,D55,0.9886786398120118
P75,D57,0.6954470098288923
P75,D35,0.1421361655151433
P75,D50,0.7458032023523335
P75,D75,0.13809442579395653
P75,D16,0.2589873112516089
P75,D85,0.5363779090549196
P75,D0,0.4331447630848307
P75,D66,0.9689025813287387
P75,D24,0.18953589851586772
P75,D1,0.4525035271689995
P75,D80,0.690897247797805
P75,D58,0.19138730366469314
P75,D65,0.21359134367502008
P75,D14,0.8467383932060979
P75,D69,0.5461261608351243
P75,D5,0.5494184100227539
P75,D3,0.4551722532107058
P75,D47,0.426703807926737
P75,D30,0.7593898417607524
P75,D34,0.45040680560857366
P75,D17,0.4711509769585029
P75,D72,0.7168409972243313
P75,D11,0.14045492628348433
P75,D44,0.22291166146460212
P75,D67,0.7211716871128662
P75,D31,0.73174201566842
P75,D28,0.45283297350856133
P75,D88,0.960388627540741
P75,D21,0.6717689006293684
P75,D45,0.6226949863163124
P75,D33,0.7242252222507434
P75,D10,0.4911561970475131
P75,D19,0.9719162186130498
P75,D9,0.6766150567094612
P75,D26,0.7291081458303994
P75,D76,0.6778950137900113
P75,D40,0.21281763257152103
P75,D20,0.42703593322059297
P76,D39,0.5787946551991847
P76,D24,0.20855081575460716
P76,D30,0.6865253195648998
P76,D56,0.15686687507782215
P76,D22,0.481393825431146
P76,D34,0.5608304991376788
P76,D87,0.4670095571548323
P76,D28,0.5368073793062557
P76,D50,0.7104591765432384
P76,D63,0.5923947851309364
P76,D37,0.5239277690875556
P76,D78,0.43760016130583546
P76,D17,0.3788803404592881
P76,D1,0.39684856548810316
P76,D7,0.6468443534204396
P76,D4,0.4037414131710809
P76,D67,0.6023757737772529
P76,D6,0.7150893757683007
P76,D81,0.6504724751038772
P76,D44,0.27110484517267985
P76,D33,0.7905417682128224
P76,D3,0.523056847307879
P76,D38,0.5683080763628515
P76,D16,0.2637822994957173
P76,D70,0.6206094052980264
P76,D20,0.41922500380195826
P76,D72,0.6190163441007768
P76,D71,0.6245411819881959
P76,D2,0.5342210654900534
P76,D83,0.3761187823102918
P76,D60,0.6707227238229098
P76,D42,0.15442048530606478
P76,D88,0.8712174851362988
P76,D64,0.5369786876272336
P76,D46,0.423026661055546
P76,D25,0.7201748362371555
P76,D23,0.4128220553438117
P76,D73,0.2893188942972281
P76,D75,0.2365923857897433
P76,D57,0.6006435583224607
P77,D75,0.49825937287831695
P77,D57,0.6306820307900811
P77,D44,0.3434690619063193
P77,D38,0.7676165436537007
P77,D71,0.5198785864275391
P77,D15,0.44735749869110036
P77,D51,0.4553483740470205
P77,D26,0.2728685005140663
P77,D25,0.776564388366819
P77,D17,0.6361388703092479
P77,D5,0.3778231641279385
P77,D84,0.719762411903099
P77,D33,0.42814233820388614
P77,D6,0.650183207916385
P77,D22,0.43200298866647346
P77,D27,0.46339902000769273
P77,D20,0.4741282655530652
P77,D37,0.6519877902114475
P77,D28,0.45541320137982116
P77,D42,0.4899115261925123
P77,D7,0.5377437701350525
P77,D3,0.5060471068934211
P77,D31,0.5012225530222623
P77,D72,0.603795542611454
P77,D0,0.5133123839551414
P77,D77,0.2959700998344203
P77,D68,0.34516632349681187
P77,D65,0.40399631445521456
P77,D39,0.44514550038358436
P77,D56,0.5101199629576866
P77,D34,0.4349414200424385
P77,D52,0.4260943774410445
P77,D35,0.33682565555894795
P77,D2,0.3985867412819737
P77,D61,0.31163457309260223
P77,D67,0.47323842358401325
P77,D19,0.6413138854051668
P77,D48,0.6858738997998883
P77,D55,0.6518666807846297
P77,D45,0.7485630423702052
P78,D52,0.7915171364210241
P78,D86,0.4784561371756289
P78,D23,0.48860647734095775
P78,D9,0.6337663137267263
P78,D58,0.32615285925396387
P78,D85,0.40676948304406807
P78,D73,0.23265068650894388
P78,D19,0.9551398837109291
P78,D17,0.4619762512324344
P78,D10,0.5912322958923562
P78,D28,0.5534222906958156
P78,D47,0.34779464501159474
P78,D37,0.5244675801344038
P78,D40,0.2667809336213267
P78,D80,0.6629721055440927
P78,D72,0.6148643951800739
P78,D67,0.7031533864072673
P78,D5,0.5342297612666287
P78,D15,0.1339128303218995
P78,D34,0.4549872641091797
P78,D54,0.4743982302496854
P78,D76,0.7123956543034039
P78,D68,0.7140919543063754
P78,D25,0.607368765609554
P78,D44,0.3204399145857695
P78,D42,0.29959141157735447
P78,D22,0.36231755355976925
P78,D55,0.8642564044363665
P78,D14,0.8458321092991457
P78,D56,0.19363790747595777
P78,D20,0.43176676629145766
P78,D83,0.37525102862454623
P78,D88,0.9264637828082676
P78,D87,0.3403922847160294
P78,D27,0.34364617089987903
P78,D30,0.6598166369157996
P78,D1,0.3555366966881628
P78,D61,0.4996811647763179
P78,D24,0.19542941902242666
P78,D12,0.1862309715567309
P79,D81,0.3239588247365006
P79,D9,0.5155054646696663
P79,D8,0.015154035244624386
P79,D56,0.24214449511571234
P79,D41,0.2834457037033332
P79,D67,0.27666882974487683
P79,D58,0.11830797209386162
P79,D15,0.13391765128197092
P79,D85,0.45435241064574283
P79,D4,0.3183503082523717
P79,D51,0.4393946355096254
P79,D3,0.5095169503227633
P79,D44,0.10878848325121782
P79,D63,0.039876759717370314
P79,D61,0.11994137602340632
P79,D64,0.5315092515971797
P79,D31,0.5678954936560974
P79,D32,0.27056640329349435
P79,D27,0.21358444363591267
P79,D47,0.21358158102398
P79,D14,0.3087896862599456
P79,D26,0.33322028188043723
P79,D20,0.41724640666009327
P79,D40,0.13499532839863898
P79,D69,0.5521957717809303
P79,D30,0.5219171185944723
P79,D24,0.288615696354182
P79,D57,0.4761398587875515
P79,D43,0.3480282968410724
P79,D86,0.565533433460356
P79,D5,0.4617122207540418
P79,D35,0.13259852925618038
P79,D55,0.5312000589909653
P79,D84,0.5634037644805885
P79,D83,0.3165778643758961
P79,D17,0.14113403336634078
P79,D12,0.18172215646506457
P79,D50,0.4108116974508375
P79,D89,0.20165106202311317
P79,D88,0.4266800798995192
P80,D39,0.5085421127684323
P80,D42,0.42638928224527844
P80,D34,0.5943347362424727
P80,D74,0.931710297997763
P80,D40,0.35948098515463156
P80,D59,0.7786686286890487
P80,D18,0.41197808157889304
P80,D46,0.5791443437645666
P80,D80,0.8187438359135291
P80,D11,0.30381549371290156
P80,D26,0.4890952134180132
P80,D5,0.31773052164522964
P80,D63,0.7363914044567973
P80,D31,0.607955708161788
P80,D64,0.5551894385585707
P80,D15,0.5302695620052322
P80,D16,0.5629086777891066
P80,D77,0.5942111108363869
P80,D78,0.4845815568603776
P80,D9,0.7018842799428318
P80,D21,0.779102608288927
P80,D20,0.5093016830377226
P80,D44,0.40056878079624614
P80,D79,0.43547428352575623
P80,D41,0.4048081515192255
P80,D3,0.41133771190226265
P80,D33,0.6690556261814578
P80,D81,0.6601981349041414
P80,D56,0.4837522538183286
P80,D72,0.5228481481296507
P80,D68,0.5693592309457172
P80,D22,0.6054712075449884
P80,D2,0.4090935279340113
P80,D73,0.4579667987924985
P80,D4,0.6909984492066679
P80,D89,0.9769269120541046
P80,D10,0.5950379423700356
P80,D57,0.6101804810549689
P80,D43,0.5160106740201696
P80,D45,0.8340660703526153
P81,D50,0.7761119648217194
P81,D45,0.6259106570682093
P81,D76,0.6155629020085654
P81,D51,0.4037776172007623
P81,D87,0.5033076509852996
P81,D2,0.4020732655369503
P81,D81,0.7410579168863775
P81,D8,0.6411259566299798
P81,D49,0.39491233150544514
P81,D68,0.758187260378087
P81,D77,0.7296536144812655
P81,D53,0.5398622990077526
P81,D31,0.6238430959143915
P81,D88,0.8991638087764212
P81,D52,0.6052033471174109
P81,D65,0.18127046158162324
P81,D58,0.158128862871935
P81,D46,0.4692625288197291
P81,D13,0.3844118489209022
P81,D6,0.7831252063982984
P81,D35,0.28309339726927246
P81,D72,0.6616740381176274
P81,D55,0.8656119040724763
P81,D74,0.8092990347935275
P81,D29,0.3823844196220446
P81,D40,0.22947412803235684
P81,D64,0.5130170133792231
P81,D18,0.5365628605199215
P81,D82,0.7423649522992677
P81,D28,0.532204580882767
P81,D22,0.4820330911114303
P81,D56,0.14391675414586447
P81,D84,0.9862239676667419
P81,D5,0.5694908278039489
P81,D57,0.6761244068455772
P81,D86,0.42022261980337533
P81,D63,0.6195733241795982
P81,D0,0.39973378206735877
P81,D48,0.6792886304475345
P81,D20,0.46250526221193416
P82,D30,0.7975608474780247
P82,D31,0.6057432254068127
P82,D47,0.7623908208594388
P82,D23,0.5899269984273833
P82,D8,0.8609074036708556
P82,D44,0.43002221686511133
P82,D69,0.4963492604824637
P82,D34,0.4984073278113142
P82,D38,0.8525163602292356
P82,D64,0.4994544707503529
P82,D14,0.9164639215556796
P82,D29,0.6250234443300499
P82,D85,0.5707930751195462
P82,D0,0.6392152548039012
P82,D51,0.44507189422411086
P82,D4,0.7476950663292061
P82,D53,0.46749841385289437
P82,D35,0.5374131836189207
P82,D24,0.4675913813099831
P82,D88,0.9764473369616327
P82,D60,0.8473206764301284
P82,D2,0.5538581267715896
P82,D15,0.5739799450743378
P82,D45,0.992984181680272
P82,D68,0.6779706823168826
P82,D22,0.7466082407215435
P82,D55,0.8263243847537731
P82,D71,0.7519026856051352
P82,D36,0.9894503629103586
P82,D49,0.6364835280547938
P82,D58,0.46511230092281136
P82,D39,0.5532589526953398
P82,D21,0.9765028888841809
P82,D11,0.46191477311189294
P82,D18,0.447812617023657
P82,D77,0.7845262479129066
P82,D43,0.6736909567488677
P82,D27,0.7614533736690471
P82,D59,0.9740649569696205
P82,D62,0.5919849694242056
P83,D8,0.7688584757086505
P83,D82,0.45780429982344245
P83,D51,0.5253284253348007
P83,D65,0.5666426688435574
P83,D73,0.5382702403559572
P83,D26,0.7384279722513941
P83,D70,0.7283122295249421
P83,D2,0.4090810661732471
P83,D55,0.7240563501690915
P83,D6,0.4140419790747084
P83,D36,0.7213218609043426
P83,D52,0.6695433417163764
P83,D62,0.4766052547736638
P83,D23,0.5385175589285194
P83,D46,0.6050800789511593
P83,D9,0.771956248428803
P83,D53,0.40681877319461013
P83,D71,0.4709834294721077
P83,D44,0.4694528090517539
P83,D57,0.4571494277503154
P83,D24,0.4476116292285826
P83,D58,0.496662930343987
P83,D56,0.48606613398239273
P83,D10,0.4901220644027139
P83,D20,0.4442764020083073
P83,D21,0.6996209429487689
P83,D68,0.7667478821795288
P83,D11,0.46359501253472446
P83,D30,0.4909387207046087
P83,D48,0.6081681115441213
P83,D50,0.4510561994795951
P83,D1,0.7416768086877793
P83,D33,0.6348809632383787
P83,D69,0.4969783389620032
P83,D61,0.6685278284825549
P83,D89,0.6114921653796789
P83,D37,0.5828462035519186
P83,D85,0.5390016102725745
P83,D72,0.5580583597439
P83,D60,0.6995747644820237
P84,D23,0.45846316604975834
P84,D70,0.8889416871066371
P84,D69,0.40477847503377246
P84,D2,0.4423081759289709
P84,D4,0.6270372338439925
P84,D44,0.46373729656378704
P84,D27,0.7794060594366281
P84,D36,0.8678561831085875
P84,D86,0.40485500595815643
P84,D26,0.7426406849363969
P84,D13,0.785478912228631
P84,D76,0.6466529842842998
P84,D3,0.5527081872184336
P84,D12,0.4906793865440937
P84,D39,0.5248086408534671
P84,D8,0.818061380508079
P84,D82,0.6470236643618361
P84,D54,0.48779792553679985
P84,D5,0.5983654435719487
P84,D29,0.6878926956948757
P84,D48,0.8493901115797337
P84,D77,0.6496423752586424
P84,D65,0.44908354485251556
P84,D79,0.5028334440169439
P84,D72,0.7545552832817862
P84,D18,0.4789892338988756
P84,D68,0.675086851719505
P84,D45,0.8087529765138295
P84,D17,0.7096574755155505
P84,D66,0.8432823938024856
P84,D30,0.6416173185351937
P84,D11,0.47858825304049535
P84,D67,0.7236750913632918
P84,D7,0.7841072875046264
P84,D75,0.5066631317435965
P84,D19,0.8905075618358635
P84,D35,0.43063324167053163
P84,D9,0.6425925789501796
P84,D21,0.8849390209352463
P84,D49,0.6396913620401854
P85,D10,0.5889983042274161
P85,D2,0.5176560820242677
P85,D22,0.6592824871217954
P85,D87,0.7565352004018897
P85,D43,0.6914585040408651
P85,D0,0.7115859089650005
P85,D53,0.559242238889666
P85,D18,0.5394869831652606
P85,D27,0.7806648984175327
P85,D37,0.6800349441800899
P85,D89,0.9656593394372393
P85,D66,0.9621987178433999
P85,D49,0.7346829856532899
P85,D41,0.4927512480828714
P85,D71,0.6546733070877016
P85,D32,0.926209015665131
P85,D65,0.5131553415756505
P85,D46,0.7025804190179161
P85,D5,0.4726656186052786
P85,D3,0.5854758544710238
P85,D30,0.7421345498595697
P85,D36,0.9895304712978819
P85,D81,0.6304632213325339
P85,D16,0.42403564672436106
P85,D23,0.45334470246889014
P85,D29,0.7113828732188426
P85,D58,0.4165931390735443
P85,D76,0.7464757806756451
P85,D31,0.6997063774293082
P85,D24,0.41061109805848695
P85,D9,0.6948303839469426
P85,D56,0.5048314091228656
P85,D26,0.7019875766344447
P85,D84,0.9369255974402868
P85,D63,0.8928255991679104
P85,D72,0.7699436062753569
P85,D39,0.4519041209810174
P85,D21,0.863434096320261
P85,D69,0.44100196530620456
P85,D35,0.4715989879959482
P86,D14,0.5988409680805418
P86,D5,0.27601113960137735
P86,D0,0.32989185750156436
P86,D3,0.4893354091344565
P86,D21,0.28063167127441246
P86,D59,0.20166975424761835
P86,D81,0.3028387878308607
P86,D75,0.17161087156432786
P86,D60,0.42509322475266254
P86,D9,0.5828411387290408
P86,D47,0.5264876698284044
P86,D17,0.43354998025362207
P86,D13,0.3421391325899703
P86,D42,0.15177835678211782
P86,D32,0.3983107313831899
P86,D24,0.32012257205838013
P86,D50,0.6194751582353947
P86,D78,0.598868002251907
P86,D25,0.5125392441034808
P86,D39,0.5859146276504661
P86,D30,0.6136168167019214
P86,D79,0.4447377939016168
P86,D87,0.09245663344809568
P86,D55,0.7915824916106855
P86,D8,0.3890195794725275
P86,D68,0.30334372066499593
P86,D18,0.3811197286242577
P86,D45,0.3748255975724911
P86,D83,0.28016623712568384
P86,D58,0.011942023561198334
P86,D43,0.6336741953158853
P86,D46,0.10669964424773526
P86,D11,0.17635005880297433
P86,D10,0.47365593730400235
P86,D66,0.6027223084546617
P86,D57,0.6008985061345472
P86,D53,0.3904318155645443
P86,D26,0.31355258420153576
P86,D74,0.7967207857895158
P86,D38,0.3475445890020901
P87,D45,0.3179410672858618
P87,D46,0.17197701969760437
P87,D18,0.29456732107839173
P87,D33,0.5221390013234819
P87,D17,0.27714454957142765
P87,D79,0.597011174631236
P87,D38,0.26973065781290123
P87,D69,0.5295964931470974
P87,D29,0.13046053756443715
P87,D7,0.40144740959863023
P87,D15,0.2682660900142479
P87,D68,0.33605790978011285
P87,D64,0.41482508153842806
P87,D52,0.42104675267814495
P87,D67,0.37920781609637527
P87,D78,0.43235240635369104
P87,D37,0.1890688405443725
P87,D0,0.234962053102031
P87,D2,0.39399466994326277
P87,D65,0.26697580805361976
P87,D88,0.32403957114851384
P87,D71,0.3942215125002638
P87,D51,0.3116760181160638
P87,D89,0.3139886807809217
P87,D8,0.17989984455186092
P87,D36,0.1467201150472326
P87,D55,0.5886731641046089
P87,D28,0.46276921106942215
P87,D80,0.14710951175482984
P87,D76,0.317993483794633
P87,D34,0.45619103525162635
P87,D58,0.0965531013518785
P87,D41,0.20451075509847239
P87,D44,0.01770382766159928
P87,D39,0.48585431493587433
P87,D19,0.5849187895638012
P87,D32,0.13869857820158987
P87,D72,0.4256671771247493
P87,D13,0.25077094915303955
P87,D59,0.0013585653423965338
P88,D26,0.5123547337930415
P88,D62,0.2806454479831443
P88,D83,0.25223701286643074
P88,D21,0.330048236905627
P88,D72,0.47645811080708067
P88,D69,0.4304997807454466
P88,D20,0.5819931011395018
P88,D6,0.5343614331435256
P88,D35,0.2618257082147652
P88,D87,0.3261646732893162
P88,D44,0.2841317649821756
P88,D3,0.5457921394136629
P88,D14,0.5849865339587839
P88,D42,0.19405339907897534
P88,D23,0.42197536115054424
P88,D70,0.21874538767359558
P88,D61,0.30345854726570204
P88,D54,0.5288821680115039
P88,D84,0.4110674187021268
P88,D37,0.16371235621090463
P88,D8,0.16209196772749462
P88,D50,0.5100548090853505
P88,D88,0.5214701229919665
P88,D15,0.23551564670709324
P88,D41,0.3132428433409662
P88,D25,0.17214560594270284
P88,D86,0.4732278372628622
P88,D16,0.3261683969872439
P88,D11,0.23898440772207752
P88,D34,0.529982188154478
P88,D1,0.14466920262006477
P88,D27,0.15731570731992517
P88,D66,0.523697144574899
P88,D32,0.14545878328298995
P88,D2,0.5866138159951876
P88,D80,0.32433412561179775
P88,D51,0.5932665053080411
P88,D78,0.4693895308285134
P88,D52,0.4009800766030631
P88,D39,0.5038367416935015
P89,D51,0.42742460710005387
P89,D29,0.29771063098509754
P89,D87,0.24115991053413127
P89,D67,0.5479160719872979
P89,D73,0.31465601917325614
P89,D19,0.513234380937948
P89,D43,0.5416371723020322
P89,D1,0.31805399586086414
P89,D57,0.5621145127581839
P89,D12,0.31015357270647775
P89,D6,0.5753172109790619
P89,D28,0.4340822810714964
P89,D25,0.30553375622490864
P89,D70,0.3074610617948801
P89,D75,0.27598908918006515
P89,D11,0.27521112603660797
P89,D38,0.18379998007319404
P89,D55,0.48725101673751936
P89,D3,0.45980693478019025
P89,D18,0.5401572073520484
P89,D58,0.18623786869231201
P89,D59,0.3106839958583689
P89,D68,0.49577932399001395
P89,D37,0.32641990420044886
P89,D46,0.18185800235942762
P89,D20,0.4567865502057943
P89,D80,0.27124918168527445
P89,D53,0.4657272531408539
P89,D9,0.49418096434154607
P89,D4,0.3246622194717806
P89,D78,0.42314240455830315
P89,D52,0.5123838016746934
P89,D33,0.599663725915904
P89,D23,0.4751146512315214
P89,D89,0.31016684246419535
P89,D24,0.2038574378078718
P89,D5,0.4513743849636258
P89,D41,0.26898884484518215
P89,D60,0.25622443472856454
P89,D35,0.27597512877888264
P90,D21,0.2854583860259976
P90,D43,0.38545179736213336
P90,D53,0.31653200770137546
P90,D13,0.14848802560293717
P90,D26,0.6208779761528141
P90,D72,0.45351674975504364
P90,D9,0.7053094115299581
P90,D60,0.3617356251370373
P90,D40,0.1159006745621885
P90,D33,0.6782007626313058
P90,D79,0.5258930848445894
P90,D22,0.2187832871383683
P90,D49,0.3775089140094334
P90,D45,0.4580750081730054
P90,D37,0.15203026059665736
P90,D5,0.3658780538906448
P90,D46,0.3696021206607991
P90,D66,0.5109919463419408
P90,D15,0.1611555286545599
P90,D54,0.3132111086074345
P90,D62,0.12484280390734709
P90,D58,0.05347789336350717
P90,D63,0.3096796808294432
P90,D68,0.5086419017120613
P90,D48,0.42576659613331713
P90,D36,0.2889522179439926
P90,D6,0.31621669745088554
P90,D71,0.4262225183165789
P90,D75,0.28171486718995814
P90,D27,0.3674457293233123
P90,D78,0.45297435304785316
P90,D24,0.1841997473306019
P90,D74,0.7233655842827991
P90,D38,0.5175337041837543
P90,D1,0.3502985868972868
P90,D30,0.4331880786943262
P90,D11,0.05886856588846029
P90,D57,0.5009498444698258
P90,D81,0.5143038283958254
P90,D14,0.5700163198278432
P91,D59,0.028669028048090628
P91,D32,0.2901369657843419
P91,D21,0.10124579070755302
P91,D74,0.514482745521514
P91,D33,0.460419945551126
P91,D2,0.41882793847950045
P91,D38,0.33062276392162926
P91,D50,0.41770383626845675
P91,D22,0.09464509986919684
P91,D75,0.14263994473965153
P91,D68,0.39365765186132196
P91,D87,0.00017694941987284052
P91,D46,0.029066082507176905
P91,D69,0.5004164892081235
P91,D41,0.2422905009055985
P91,D14,0.45974162948323766
P91,D3,0.5020961660213726
P91,D16,0.15650856558279524
P91,D54,0.4232793522710661
P91,D30,0.5570003297799547
P91,D9,0.475761179709313
P91,D73,0.2658775898103834
P91,D24,0.28903270255770636
P91,D55,0.4373442510657615
P91,D47,0.17528972149332073
P91,D26,0.44133638974874545
P91,D81,0.3170845499828286
P91,D19,0.47426239879327375
P91,D51,0.355033051563592
P91,D37,0.0550821852235146
P91,D80,0.23759204755082636
P91,D15,0.30540758762998776
P91,D23,0.4015636252357883
P91,D39,0.40977914542291993
P91,D17,0.2310255644592794
P91,D27,0.2583768263574272
P91,D63,0.15169450420797503
P91,D42,0.20338840929665242
P91,D62,0.07802922513438365
P91,D61,0.13738117421932244
P92,D26,0.4063166254295636
P92,D78,0.5871626918070035
P92,D4,0.17609359656892715
P92,D5,0.40654702654172203
P92,D66,0.3765794665690677
P92,D61,0.12635850958860478
P92,D50,0.40866949352145066
P92,D29,0.06828202217781609
P92,D65,0.25320049862033667
P92,D14,0.29930289356214557
P92,D33,0.4244894064038158
P92,D80,0.31487927654461567
P92,D56,0.2003877458540469
P92,D17,0.2798503473893796
P92,D77,0.4112776377796253
P92,D87,0.14221243166133796
P92,D47,0.14814937458370286
P92,D34,0.533027598527821
P92,D41,0.1479840258512506
P92,D2,0.3997361593286876
P92,D38,0.33229265052517265
P92,D72,0.27698695467892176
P92,D44,0.08628923077793654
P92,D30,0.42653630351230026
P92,D64,0.4037502229891297
P92,D79,0.5635961960408825
P92,D3,0.4363661573614639
P92,D18,0.4192170697776034
P92,D37,0.02187920945440347
P92,D88,0.43516286163965456
P92,D81,0.3469623654932661
P92,D76,0.3229811222767584
P92,D49,0.07130929947266507
P92,D8,0.06794556915677369
P92,D84,0.5514654656587749
P92,D62,0.10128698028611277
P92,D67,0.30159711614150986
P92,D68,0.46358750504914925
P92,D71,0.33997972802256915
P92,D0,0.31502773547374596
P93,D40,0.3246510005721178
P93,D52,0.4812195633088479
P93,D19,0.4172472713169822
P93,D15,0.17603961160328124
P93,D14,0.5490307146092163
P93,D0,0.23685047121547353
P93,D60,0.3036252632371483
P93,D20,0.44934546025357924
P93,D32,0.1917359285156034
P93,D45,0.19183568454807248
P93,D79,0.4695513864131048
P93,D23,0.5535841965294804
P93,D51,0.5030856618776687
P93,D47,0.3197671602907963
P93,D67,0.5373754398583049
P93,D48,0.2961926016827907
P93,D2,0.5415761068399069
P93,D13,0.21155583428017072
P93,D35,0.18398820870149718
P93,D64,0.408818474390489
P93,D49,0.18740641219904286
P93,D69,0.5016609137776763
P93,D53,0.5873944181880041
P93,D63,0.1820765501592661
P93,D50,0.5563231013132316
P93,D42,0.2412470379272859
P93,D43,0.4618219257715864
P93,D7,0.48484359940134836
P93,D86,0.48072787460399635
P93,D5,0.4278556198312877
P93,D10,0.5172596339457326
P93,D17,0.18868189698443188
P93,D21,0.2905750910679046
P93,D58,0.16528926968272611
P93,D81,0.45913493129472677
P93,D16,0.24212674171956744
P93,D3,0.4964600466907559
P93,D70,0.22245335510262332
P93,D78,0.5234182682905322
P93,D71,0.4026050569758827
P94,D29,0.5654556878384589
P94,D60,0.987952954399121
